GROUP_SET,GROUP_VALUE,TEAM_ID,TEAM_ABBREVIATION,MAX_GAME_DATE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,CFID,Winrate
Overall,2022-23,1610612738,BOS,2022-11-28T00:00:00,21,17,4,0.81,26.3,3.7,7.7,0.484,1.9,4.1,0.453,1.6,1.8,0.895,0.5,2.5,3.0,3.2,0.8,0.9,0.7,0.5,2.6,2.2,10.9,6.6,23.4,1,0,22.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612743,DEN,2022-11-28T00:00:00,6,5,1,0.833,3.6,0.0,0.8,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.2,0.3,0.2,0.7,0.0,0.0,-4.2,2.3,0,0,1.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612760,OKC,2022-11-26T00:00:00,15,7,8,0.467,20.7,2.4,5.1,0.474,0.9,2.1,0.419,1.0,1.2,0.833,0.9,2.9,3.8,1.7,0.7,0.6,0.3,0.7,1.7,1.2,6.7,2.7,15.7,1,0,14.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612744,GSW,2022-11-27T00:00:00,19,11,8,0.579,33.2,7.4,14.7,0.502,2.9,6.7,0.441,1.4,1.9,0.703,1.6,3.9,5.5,2.3,1.4,1.5,0.8,0.4,3.1,2.5,19.1,5.3,34.4,2,0,34.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612738,BOS,2022-11-28T00:00:00,20,17,3,0.85,28.1,3.2,6.0,0.529,1.7,3.7,0.452,1.1,1.3,0.846,0.8,3.9,4.7,1.9,0.9,0.6,0.5,0.1,2.8,1.8,9.1,3.4,19.8,1,0,19.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612760,OKC,2022-11-28T00:00:00,17,6,11,0.353,24.6,3.9,7.8,0.5,0.6,2.4,0.268,1.4,1.5,0.885,0.6,2.5,3.1,2.6,1.5,0.7,0.4,0.2,2.6,1.6,9.8,-7.0,19.0,1,0,18.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612760,OKC,2022-11-18T00:00:00,5,1,4,0.2,7.0,1.0,2.2,0.455,0.0,0.4,0.0,0.8,1.2,0.667,1.0,1.0,2.0,0.6,0.4,0.2,0.0,0.2,1.2,1.0,2.8,2.2,6.3,0,0,5.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612760,OKC,2022-11-28T00:00:00,19,7,12,0.368,20.5,2.6,5.3,0.49,0.6,1.8,0.343,0.2,0.5,0.4,1.6,2.2,3.8,1.4,0.4,0.7,0.2,0.2,1.9,1.3,6.0,-1.6,14.9,0,0,13.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612766,CHA,2022-10-28T00:00:00,3,2,1,0.667,4.3,1.3,2.3,0.571,0.0,0.0,0.0,1.0,1.0,1.0,1.3,1.3,2.7,0.0,0.7,0.0,0.0,0.0,1.0,0.7,3.7,1.3,6.2,0,0,6.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612741,CHI,2022-11-28T00:00:00,20,9,11,0.45,25.8,3.5,7.3,0.479,1.4,3.0,0.458,1.2,1.3,0.923,1.1,3.0,4.1,0.9,1.6,0.8,1.0,0.6,2.0,1.2,9.6,-4.1,19.3,0,0,19.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612763,MEM,2022-11-25T00:00:00,5,2,3,0.4,5.1,0.6,1.6,0.375,0.2,1.2,0.167,0.0,0.0,0.0,0.2,0.4,0.6,0.4,0.0,0.4,0.2,0.0,0.8,0.0,1.4,-2.6,4.5,0,0,3.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612740,NOP,2022-11-28T00:00:00,15,9,6,0.6,31.3,8.9,15.3,0.578,0.2,0.6,0.333,4.5,6.4,0.708,2.0,4.4,6.4,4.0,2.5,1.1,0.5,1.6,2.5,4.8,22.5,4.5,38.2,2,0,36.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612757,POR,2022-11-27T00:00:00,17,9,8,0.529,28.1,2.9,7.8,0.379,0.5,1.8,0.267,0.9,1.4,0.667,1.6,3.4,4.9,3.8,1.4,1.1,0.5,0.6,3.1,1.4,7.3,-1.4,22.0,0,0,19.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612744,GSW,2022-11-14T00:00:00,11,4,7,0.364,13.4,2.7,4.6,0.588,0.0,0.0,0.0,1.4,2.1,0.652,1.0,2.8,3.8,1.0,0.7,0.1,0.4,0.1,2.4,1.5,6.8,-6.6,13.5,0,0,12.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612742,DAL,2022-11-27T00:00:00,17,9,8,0.529,25.5,6.3,11.1,0.566,1.5,3.4,0.439,3.0,4.4,0.689,1.2,6.5,7.6,1.1,2.4,0.5,0.5,1.2,2.8,4.4,17.1,2.3,28.5,3,0,29.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612764,WAS,2022-10-25T00:00:00,4,3,1,0.75,22.7,2.5,6.0,0.417,0.8,3.0,0.25,0.8,1.3,0.6,1.0,1.5,2.5,3.3,1.0,2.8,1.0,0.3,1.3,2.0,6.5,-6.8,24.6,0,0,20.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612742,DAL,2022-10-22T00:00:00,1,1,0,1.0,5.0,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,10.4,0,0,8.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612761,TOR,2022-11-28T00:00:00,17,8,9,0.471,18.3,2.5,4.7,0.538,0.1,0.8,0.077,0.7,0.8,0.857,1.9,2.4,4.4,2.1,0.8,1.2,0.1,0.1,1.7,1.2,5.8,0.0,17.2,0,0,14.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612737,ATL,2022-11-28T00:00:00,20,10,10,0.5,35.4,8.8,21.7,0.406,2.3,7.2,0.313,7.9,8.7,0.902,0.9,2.1,3.0,9.4,3.5,0.8,0.2,1.5,1.5,6.4,27.7,1.0,44.7,10,0,44.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612746,LAC,2022-11-27T00:00:00,21,12,9,0.571,30.8,4.2,6.9,0.611,0.0,0.0,0.0,2.1,3.2,0.662,3.4,8.2,11.6,1.4,2.3,0.4,1.9,0.7,3.1,3.4,10.5,-2.0,31.0,8,0,28.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
